Customer ID,Recency Score,Frequency Score,Monetary Score,Overall Score
JE-154753,4,3,1,2.6666666666666665
MC-181302,2,2,4,2.6666666666666665
SG-104702,3,2,3,2.6666666666666665
MC-176052,1,3,4,2.6666666666666665
SG-204701,2,2,4,2.6666666666666665
MC-175901,2,3,3,2.6666666666666665
EM-140953,5,1,2,2.6666666666666665
JE-154752,4,2,2,2.6666666666666665
MC-174254,1,2,5,2.6666666666666665
SG-204702,3,2,3,2.6666666666666665
DV-134651,2,2,4,2.6666666666666665
AH-100753,2,2,4,2.6666666666666665
RS-197651,2,2,4,2.6666666666666665
DB-133602,2,3,3,2.6666666666666665
CM-122354,1,4,3,2.6666666666666665
RA-192853,2,2,4,2.6666666666666665
NP-87002,4,2,2,2.6666666666666665
NR-185504,2,3,3,2.6666666666666665
PW-192404,1,3,4,2.6666666666666665
CM-127154,1,3,4,2.6666666666666665
NS-86402,3,3,2,2.6666666666666665
DB-29702,4,3,1,2.6666666666666665
DB-29103,4,2,2,2.6666666666666665
NW-184001,2,3,3,2.6666666666666665
JK-53701,3,2,3,2.6666666666666665
XP-118652,2,4,2,2.6666666666666665
ON-187154,1,4,3,2.6666666666666665
CM-21901,2,4,2,2.6666666666666665
DB-134052,1,3,4,2.6666666666666665
VW-117752,5,2,1,2.6666666666666665
DC-28503,2,4,2,2.6666666666666665
RB-193304,4,2,2,2.6666666666666665
RB-94352,1,3,4,2.6666666666666665
RC-199604,3,3,2,2.6666666666666665
RC-199602,1,3,4,2.6666666666666665
RC-198252,2,2,4,2.6666666666666665
NG-83553,3,2,3,2.6666666666666665
NH-186104,2,2,4,2.6666666666666665
NH-86101,4,3,1,2.6666666666666665
NK-84901,2,3,3,2.6666666666666665
DD-135703,3,3,2,2.6666666666666665
VT-117001,5,2,1,2.6666666666666665
RB-196451,3,2,3,2.6666666666666665
JK-57302,1,3,4,2.6666666666666665
DE-132552,5,1,2,2.6666666666666665
JK-57301,1,3,4,2.6666666666666665
CM-121603,2,2,4,2.6666666666666665
CM-26552,3,3,2,2.6666666666666665
YC-218951,1,2,5,2.6666666666666665
VS-118201,5,2,1,2.6666666666666665
AA-104804,2,3,3,2.6666666666666665
PG-188953,1,3,4,2.6666666666666665
CS-121753,3,3,2,2.6666666666666665
PM-89401,4,2,2,2.6666666666666665
JH-59852,2,5,1,2.6666666666666665
JJ-54452,5,2,1,2.6666666666666665
CS-124001,2,3,3,2.6666666666666665
PL-189254,5,2,1,2.6666666666666665
PK-89101,3,3,2,2.6666666666666665
PJ-190154,3,2,3,2.6666666666666665
CS-23552,4,3,1,2.6666666666666665
JJ-154451,1,3,4,2.6666666666666665
CS-21751,4,1,3,2.6666666666666665
CS-125051,2,3,3,2.6666666666666665
PK-189101,2,3,3,2.6666666666666665
CS-18452,1,4,3,2.6666666666666665
JJ-57601,1,5,2,2.6666666666666665
CV-22952,3,3,2,2.6666666666666665
CS-121302,1,3,4,2.6666666666666665
DA-34502,5,1,2,2.6666666666666665
CP-20853,1,3,4,2.6666666666666665
CP-23401,1,3,4,2.6666666666666665
PC-187453,1,3,4,2.6666666666666665
YS-218801,2,2,4,2.6666666666666665
CR-125802,2,3,3,2.6666666666666665
PR-88801,2,5,1,2.6666666666666665
PO-91801,5,2,1,2.6666666666666665
CS-119503,1,3,4,2.6666666666666665
CR-128204,3,2,3,2.6666666666666665
CR-26253,3,1,4,2.6666666666666665
PO-88651,1,3,4,2.6666666666666665
CR-28202,2,4,2,2.6666666666666665
CS-118452,4,2,2,2.6666666666666665
PO-191953,1,4,3,2.6666666666666665
CK-23252,2,2,4,2.6666666666666665
CK-22051,3,4,1,2.6666666666666665
JM-158653,2,2,4,2.6666666666666665
VP-217302,2,3,3,2.6666666666666665
RL-96152,2,3,3,2.6666666666666665
MS-78301,3,4,1,2.6666666666666665
DO-134352,2,2,4,2.6666666666666665
RL-196153,1,3,4,2.6666666666666665
MS-79802,2,4,2,2.6666666666666665
DN-136904,2,3,3,2.6666666666666665
AB-102554,2,4,2,2.6666666666666665
CC-126853,2,5,1,2.6666666666666665
CC-126854,1,3,4,2.6666666666666665
CC-22201,3,2,3,2.6666666666666665
CC-24753,4,3,1,2.6666666666666665
MV-181903,3,2,3,2.6666666666666665
DM-135251,2,2,4,2.6666666666666665
MW-82202,4,1,3,2.6666666666666665
VP-117602,1,4,3,2.6666666666666665
CC-126103,3,2,3,2.6666666666666665
MS-73651,2,4,2,2.6666666666666665
MS-177101,5,2,1,2.6666666666666665
CC-121004,1,4,3,2.6666666666666665
DS-31801,2,5,1,2.6666666666666665
VM-116851,5,2,1,2.6666666666666665
SP-206504,1,4,3,2.6666666666666665
DR-28801,2,4,2,2.6666666666666665
RR-195251,2,2,4,2.6666666666666665
DR-128802,2,3,3,2.6666666666666665
AB-1653,5,1,2,2.6666666666666665
CC-125502,2,3,3,2.6666666666666665
MP-174704,1,3,4,2.6666666666666665
DP-30001,4,2,2,2.6666666666666665
MP-181753,2,3,3,2.6666666666666665
RO-197802,2,3,3,2.6666666666666665
RM-97502,4,2,2,2.6666666666666665
MP-81751,2,4,2,2.6666666666666665
RH-196004,1,4,3,2.6666666666666665
RH-194952,1,3,4,2.6666666666666665
DJ-136302,1,3,4,2.6666666666666665
MY-73802,2,3,3,2.6666666666666665
NC-83402,2,5,1,2.6666666666666665
DK-132253,3,2,3,2.6666666666666665
DK-131504,5,1,2,2.6666666666666665
DK-131503,1,2,5,2.6666666666666665
RD-97202,4,2,2,2.6666666666666665
DK-130903,4,2,2,2.6666666666666665
RD-94801,2,4,2,2.6666666666666665
JL-158353,2,2,4,2.6666666666666665
ND-184604,2,2,4,2.6666666666666665
JG-153103,2,4,2,2.6666666666666665
JL-152354,3,2,3,2.6666666666666665
NF-184751,1,3,4,2.6666666666666665
RD-196604,3,1,4,2.6666666666666665
RD-196603,2,4,2,2.6666666666666665
RD-195853,4,2,2,2.6666666666666665
NC-186253,3,2,3,2.6666666666666665
DK-28951,3,4,1,2.6666666666666665
RD-99301,2,3,3,2.6666666666666665
DL-133304,4,2,2,2.6666666666666665
CD-19201,2,3,3,2.6666666666666665
RF-93453,1,4,3,2.6666666666666665
CD-22802,4,2,2,2.6666666666666665
CD-27901,3,3,2,2.6666666666666665
JL-158504,1,3,4,2.6666666666666665
MZ-175154,2,2,4,2.6666666666666665
MZ-75151,3,3,2,2.6666666666666665
CJ-120102,4,2,2,2.6666666666666665
RF-197352,2,4,2,2.6666666666666665
CH-120701,3,2,3,2.6666666666666665
RE-194503,1,3,4,2.6666666666666665
CH-120703,3,3,2,2.6666666666666665
RE-194502,2,3,3,2.6666666666666665
NC-183403,2,3,3,2.6666666666666665
JM-152503,4,2,2,2.6666666666666665
EH-139903,4,2,2,2.6666666666666665
TH-112352,1,4,3,2.6666666666666665
AO-108103,3,2,3,2.6666666666666665
SV-203653,2,3,3,2.6666666666666665
HK-48903,4,2,2,2.6666666666666665
LE-68101,4,2,2,2.6666666666666665
TB-212801,2,4,2,2.6666666666666665
KH-165103,2,4,2,2.6666666666666665
KH-63301,3,3,2,2.6666666666666665
BB-115451,4,2,2,2.6666666666666665
TH-111002,1,4,3,2.6666666666666665
TG-216404,3,2,3,2.6666666666666665
TH-211003,3,3,2,2.6666666666666665
SW-107551,4,2,2,2.6666666666666665
SW-107553,4,2,2,2.6666666666666665
KH-63601,3,2,3,2.6666666666666665
KH-63602,3,3,2,2.6666666666666665
AZ-7503,3,3,2,2.6666666666666665
TT-112201,5,1,2,2.6666666666666665
JB-159252,1,3,4,2.6666666666666665
JS-155953,5,1,2,2.6666666666666665
AJ-9601,1,3,4,2.6666666666666665
AJ-7803,5,1,2,2.6666666666666665
TT-110701,4,1,3,2.6666666666666665
GD-145903,1,3,4,2.6666666666666665
BD-116354,5,1,2,2.6666666666666665
HP-48152,4,2,2,2.6666666666666665
HP-48151,2,4,2,2.6666666666666665
TM-114901,2,5,1,2.6666666666666665
AJ-107951,4,2,2,2.6666666666666665
AJ-107952,2,3,3,2.6666666666666665
SS-205903,1,3,4,2.6666666666666665
SS-208751,3,2,3,2.6666666666666665
SS-208752,5,2,1,2.6666666666666665
LH-167501,4,2,2,2.6666666666666665
BD-116051,2,2,4,2.6666666666666665
AG-104951,2,2,4,2.6666666666666665
GH-144101,4,2,2,2.6666666666666665
TH-215501,1,3,4,2.6666666666666665
AJ-109454,3,2,3,2.6666666666666665
SU-106652,2,3,3,2.6666666666666665
BD-115001,3,1,4,2.6666666666666665
TH-212353,1,3,4,2.6666666666666665
AZ-107504,2,3,3,2.6666666666666665
KH-66302,2,3,3,2.6666666666666665
TN-210402,3,3,2,2.6666666666666665
JB-54001,2,3,3,2.6666666666666665
TA-113852,1,3,4,2.6666666666666665
KN-164502,3,2,3,2.6666666666666665
TB-111751,2,5,1,2.6666666666666665
AR-5702,4,2,2,2.6666666666666665
GR-45601,2,1,5,2.6666666666666665
TC-109801,2,4,2,2.6666666666666665
AS-6301,1,4,3,2.6666666666666665
AS-452,2,5,1,2.6666666666666665
JB-59251,5,2,1,2.6666666666666665
HE-148001,5,1,2,2.6666666666666665
GZ-44703,2,4,2,2.6666666666666665
AG-107652,3,2,3,2.6666666666666665
KT-64802,3,4,1,2.6666666666666665
TS-211604,1,4,3,2.6666666666666665
AS-106304,3,3,2,2.6666666666666665
TB-213551,2,2,4,2.6666666666666665
AG-109002,1,3,4,2.6666666666666665
JB-60452,5,1,2,2.6666666666666665
AR-105702,3,2,3,2.6666666666666665
TS-215053,3,3,2,2.6666666666666665
GM-144552,1,4,3,2.6666666666666665
JC-161054,4,2,2,2.6666666666666665
AP-109153,2,3,3,2.6666666666666665
AG-6751,2,4,2,2.6666666666666665
AZ-107501,4,2,2,2.6666666666666665
HG-150252,2,3,3,2.6666666666666665
GM-145004,3,3,2,2.6666666666666665
AY-105554,5,2,1,2.6666666666666665
HG-149652,2,3,3,2.6666666666666665
HG-148454,4,2,2,2.6666666666666665
JC-161053,3,2,3,2.6666666666666665
TC-115351,1,4,3,2.6666666666666665
JS-155954,3,2,3,2.6666666666666665
HF-49951,1,4,3,2.6666666666666665
KM-167202,2,3,3,2.6666666666666665
JS-59401,3,3,2,2.6666666666666665
TS-210851,4,2,2,2.6666666666666665
AR-104054,3,2,3,2.6666666666666665
SW-204551,4,1,3,2.6666666666666665
AR-105104,5,2,1,2.6666666666666665
JW-160753,2,2,4,2.6666666666666665
GW-46052,5,1,2,2.6666666666666665
LO-71702,3,3,2,2.6666666666666665
AH-301,1,2,5,2.6666666666666665
KB-62402,2,4,2,2.6666666666666665
GA-145153,1,4,3,2.6666666666666665
AG-103902,1,3,4,2.6666666666666665
LO-71701,5,1,2,2.6666666666666665
LS-169453,3,3,2,2.6666666666666665
GB-145751,2,3,3,2.6666666666666665
AH-5851,2,4,2,2.6666666666666665
JR-157003,3,2,3,2.6666666666666665
SR-204253,4,2,2,2.6666666666666665
JD-160152,4,2,2,2.6666666666666665
HR-47703,2,2,4,2.6666666666666665
KC-166754,4,2,2,2.6666666666666665
KB-166002,3,3,2,2.6666666666666665
SP-209201,1,2,5,2.6666666666666665
BE-114104,3,2,3,2.6666666666666665
AH-104651,3,2,3,2.6666666666666665
LP-170804,4,2,2,2.6666666666666665
AH-100301,1,3,4,2.6666666666666665
GA-45152,3,3,2,2.6666666666666665
BD-117702,2,2,4,2.6666666666666665
HR-48301,3,4,1,2.6666666666666665
JD-157904,3,2,3,2.6666666666666665
AH-105854,5,1,2,2.6666666666666665
KB-162402,4,2,2,2.6666666666666665
IM-50552,5,1,2,2.6666666666666665
IG-150854,4,2,2,2.6666666666666665
SS-104103,5,2,1,2.6666666666666665
TS-111602,3,4,1,2.6666666666666665
FW-43952,5,2,1,2.6666666666666665
TR-113251,1,4,3,2.6666666666666665
SS-104102,1,4,3,2.6666666666666665
MY-173803,4,1,2,2.3333333333333335
PO-191952,1,3,3,2.3333333333333335
CD-127904,1,3,3,2.3333333333333335
DK-33751,3,1,3,2.3333333333333335
KB-62401,2,3,2,2.3333333333333335
CD-127903,3,3,1,2.3333333333333335
AR-3452,3,2,2,2.3333333333333335
KL-65552,2,3,2,2.3333333333333335
HG-149653,1,3,3,2.3333333333333335
RE-194052,3,2,2,2.3333333333333335
RH-195102,2,2,3,2.3333333333333335
JH-59103,2,2,3,2.3333333333333335
AH-104654,2,2,3,2.3333333333333335
DM-129554,3,2,2,2.3333333333333335
DK-33753,2,2,3,2.3333333333333335
JG-151151,4,1,2,2.3333333333333335
PJ-188353,4,1,2,2.3333333333333335
DK-31502,2,3,2,2.3333333333333335
CV-28052,2,2,3,2.3333333333333335
AR-105103,3,2,2,2.3333333333333335
NB-186551,1,2,4,2.3333333333333335
DL-133151,2,2,3,2.3333333333333335
KB-63151,1,4,2,2.3333333333333335
RE-94052,1,4,2,2.3333333333333335
AG-4952,4,2,1,2.3333333333333335
TC-214754,2,3,2,2.3333333333333335
CG-25201,3,3,1,2.3333333333333335
PN-87752,4,2,1,2.3333333333333335
DL-134951,1,1,5,2.3333333333333335
CC-26702,3,2,2,2.3333333333333335
MZ-73351,2,4,1,2.3333333333333335
CS-121752,3,1,3,2.3333333333333335
IL-151002,3,2,2,2.3333333333333335
HF-149951,1,3,3,2.3333333333333335
NB-85801,1,4,2,2.3333333333333335
PG-88952,1,3,3,2.3333333333333335
TC-215352,2,2,3,2.3333333333333335
AG-3001,3,2,2,2.3333333333333335
CM-26551,4,2,1,2.3333333333333335
KN-167051,1,2,4,2.3333333333333335
CC-26101,2,3,2,2.3333333333333335
TB-212804,1,3,3,2.3333333333333335
VM-218352,3,2,2,2.3333333333333335
RM-96753,3,2,2,2.3333333333333335
CS-23551,4,1,2,2.3333333333333335
DP-133903,2,3,2,2.3333333333333335
AS-101354,4,2,1,2.3333333333333335
PJ-88351,2,3,2,2.3333333333333335
KS-163003,2,3,2,2.3333333333333335
RO-197803,2,3,2,2.3333333333333335
JL-58351,4,1,2,2.3333333333333335
KA-65252,3,2,2,2.3333333333333335
IM-50551,1,2,4,2.3333333333333335
RP-193902,3,2,2,2.3333333333333335
MR-175453,2,2,3,2.3333333333333335
DP-33902,3,3,1,2.3333333333333335
RP-92702,2,3,2,2.3333333333333335
KS-63002,3,3,1,2.3333333333333335
FM-42151,1,3,3,2.3333333333333335
RR-193152,2,2,3,2.3333333333333335
JB-60002,2,3,2,2.3333333333333335
VM-116852,1,4,2,2.3333333333333335
MO-175004,4,1,2,2.3333333333333335
DR-29402,2,4,1,2.3333333333333335
RR-93152,2,2,3,2.3333333333333335
MN-79351,5,1,1,2.3333333333333335
TS-110851,2,3,2,2.3333333333333335
CS-24601,2,2,3,2.3333333333333335
PM-191351,1,2,4,2.3333333333333335
CS-24902,1,3,3,2.3333333333333335
KM-67201,1,2,4,2.3333333333333335
JS-56852,2,2,3,2.3333333333333335
TC-112951,5,1,1,2.3333333333333335
DM-33451,3,3,1,2.3333333333333335
DM-33452,1,1,5,2.3333333333333335
JF-54902,3,2,2,2.3333333333333335
RK-93002,5,1,1,2.3333333333333335
MT-180704,2,3,2,2.3333333333333335
AR-8252,4,2,1,2.3333333333333335
AS-100451,3,1,3,2.3333333333333335
AG-2701,2,2,3,2.3333333333333335
PM-189401,1,1,5,2.3333333333333335
JF-52953,3,1,3,2.3333333333333335
AB-106003,3,3,1,2.3333333333333335
TR-213253,2,2,3,2.3333333333333335
KN-64501,3,2,2,2.3333333333333335
MS-77102,2,3,2,2.3333333333333335
MS-73652,3,3,1,2.3333333333333335
DO-36451,2,4,1,2.3333333333333335
AB-1501,1,2,4,2.3333333333333335
DO-36453,4,2,1,2.3333333333333335
RM-196753,4,1,2,2.3333333333333335
MS-177104,1,3,3,2.3333333333333335
TS-211601,1,3,3,2.3333333333333335
PF-92251,5,1,1,2.3333333333333335
RD-98102,2,4,1,2.3333333333333335
DK-28351,3,1,3,2.3333333333333335
KC-65401,4,2,1,2.3333333333333335
QJ-192552,1,2,4,2.3333333333333335
DC-128502,4,1,2,2.3333333333333335
HM-49801,1,2,4,2.3333333333333335
WB-118501,3,3,1,2.3333333333333335
HM-48602,4,1,2,2.3333333333333335
AJ-109452,1,2,4,2.3333333333333335
HM-149804,2,3,2,2.3333333333333335
DC-28501,2,2,3,2.3333333333333335
KD-63452,4,2,1,2.3333333333333335
AH-6901,4,1,2,2.3333333333333335
YS-118801,5,1,1,2.3333333333333335
JH-154304,5,1,1,2.3333333333333335
CM-121152,1,2,4,2.3333333333333335
DB-129702,1,1,5,2.3333333333333335
JW-159553,3,2,2,2.3333333333333335
DD-135704,4,2,1,2.3333333333333335
NP-187003,2,3,2,2.3333333333333335
TH-212351,2,2,3,2.3333333333333335
AJ-109604,4,1,2,2.3333333333333335
RB-194652,3,2,2,2.3333333333333335
DE-132554,1,2,4,2.3333333333333335
RB-195701,2,2,3,2.3333333333333335
NP-186701,4,1,2,2.3333333333333335
NP-183253,2,2,3,2.3333333333333335
AJ-107953,2,3,2,2.3333333333333335
JK-153252,2,2,3,2.3333333333333335
NR-85501,4,2,1,2.3333333333333335
PB-192103,2,2,3,2.3333333333333335
KC-66752,5,1,1,2.3333333333333335
NZ-185653,1,3,3,2.3333333333333335
AG-6752,2,2,3,2.3333333333333335
NW-84001,1,1,5,2.3333333333333335
NW-184002,2,2,3,2.3333333333333335
DB-136602,1,2,4,2.3333333333333335
DB-136603,2,2,3,2.3333333333333335
AI-108551,2,2,3,2.3333333333333335
HR-47701,2,2,3,2.3333333333333335
DB-29101,2,3,2,2.3333333333333335
XP-218653,2,1,4,2.3333333333333335
PA-190604,3,2,2,2.3333333333333335
CM-27152,3,1,3,2.3333333333333335
PT-190904,4,2,1,2.3333333333333335
CM-127153,2,2,3,2.3333333333333335
PB-191052,1,3,3,2.3333333333333335
CM-127151,2,2,3,2.3333333333333335
JK-53702,2,3,2,2.3333333333333335
DB-33601,1,2,4,2.3333333333333335
CM-126553,2,2,3,2.3333333333333335
PB-191054,4,1,2,2.3333333333333335
DB-35552,4,1,2,2.3333333333333335
NS-185051,2,2,3,2.3333333333333335
TH-211152,3,2,2,2.3333333333333335
PP-189553,4,2,1,2.3333333333333335
AG-7652,3,2,2,2.3333333333333335
CS-118453,2,2,3,2.3333333333333335
TP-214152,3,3,1,2.3333333333333335
NF-183853,2,1,4,2.3333333333333335
JJ-57602,2,3,2,2.3333333333333335
CR-28201,4,1,2,2.3333333333333335
AB-101653,4,1,2,2.3333333333333335
JL-155052,5,1,1,2.3333333333333335
CK-123252,3,2,2,2.3333333333333335
JL-158352,1,2,4,2.3333333333333335
ND-183702,1,2,4,2.3333333333333335
TP-215654,1,3,3,2.3333333333333335
RD-96603,1,5,1,2.3333333333333335
AP-109152,3,1,3,2.3333333333333335
RB-197052,5,1,1,2.3333333333333335
JL-158501,1,2,4,2.3333333333333335
CS-118454,3,2,2,2.3333333333333335
NC-84152,3,2,2,2.3333333333333335
PO-191954,3,2,2,2.3333333333333335
XP-218652,2,2,3,2.3333333333333335
AP-7201,4,2,1,2.3333333333333335
TS-116102,2,2,3,2.3333333333333335
NC-186254,2,2,3,2.3333333333333335
AG-4953,4,2,1,2.3333333333333335
NC-185352,2,3,2,2.3333333333333335
CJ-18751,5,1,1,2.3333333333333335
NF-184753,2,3,2,2.3333333333333335
DJ-36302,4,1,2,2.3333333333333335
JH-58201,4,1,2,2.3333333333333335
DJ-35101,3,1,3,2.3333333333333335
TH-211004,2,2,3,2.3333333333333335
RB-93301,3,1,3,2.3333333333333335
JG-53101,4,1,2,2.3333333333333335
RB-93602,3,3,1,2.3333333333333335
HW-49352,3,2,2,2.3333333333333335
CR-127304,3,1,3,2.3333333333333335
JJ-157603,1,3,3,2.3333333333333335
RB-94652,2,1,4,2.3333333333333335
CL-18903,3,3,1,2.3333333333333335
VS-218203,3,2,2,2.3333333333333335
CL-118904,3,2,2,2.3333333333333335
JG-158054,2,2,3,2.3333333333333335
AM-107053,3,2,2,2.3333333333333335
KC-162554,1,3,3,2.3333333333333335
HK-148901,3,1,3,2.3333333333333335
NF-84753,3,2,2,2.3333333333333335
TH-111151,3,1,3,2.3333333333333335
AM-3602,2,2,3,2.3333333333333335
AM-7051,3,2,2,2.3333333333333335
KH-166301,4,2,1,2.3333333333333335
CR-26251,2,3,2,2.3333333333333335
NF-185951,2,1,4,2.3333333333333335
CR-26252,2,4,1,2.3333333333333335
FM-42152,3,2,2,2.3333333333333335
JB-59252,2,3,2,2.3333333333333335
SC-208454,3,3,1,2.3333333333333335
MC-78452,4,1,2,2.3333333333333335
MD-73503,3,2,2,2.3333333333333335
SF-100652,1,2,4,2.3333333333333335
EH-41852,3,1,3,2.3333333333333335
SF-102002,1,3,3,2.3333333333333335
SV-203652,2,1,4,2.3333333333333335
EJ-137204,2,2,3,2.3333333333333335
VB-217453,4,1,2,2.3333333333333335
MD-173502,2,3,2,2.3333333333333335
BC-11251,5,1,1,2.3333333333333335
BP-110504,3,2,2,2.3333333333333335
VB-217452,1,2,4,2.3333333333333335
GH-144853,2,2,3,2.3333333333333335
BP-10951,2,4,1,2.3333333333333335
EK-137951,3,2,2,2.3333333333333335
EK-137954,4,1,2,2.3333333333333335
JE-154751,2,1,4,2.3333333333333335
SV-108151,3,2,2,2.3333333333333335
SV-107852,5,1,1,2.3333333333333335
LH-169002,3,2,2,2.3333333333333335
LH-170201,2,1,4,2.3333333333333335
SF-209652,3,2,2,2.3333333333333335
ST-205304,3,3,1,2.3333333333333335
MC-74252,3,3,1,2.3333333333333335
MC-72752,1,2,4,2.3333333333333335
MC-181304,1,3,3,2.3333333333333335
BD-115601,4,1,2,2.3333333333333335
SG-106052,2,2,3,2.3333333333333335
ST-105301,3,2,2,2.3333333333333335
BN-114704,5,1,1,2.3333333333333335
SS-208753,2,2,3,2.3333333333333335
GH-146654,5,1,1,2.3333333333333335
SV-208154,3,2,2,2.3333333333333335
JE-157153,4,1,2,2.3333333333333335
JO-151453,3,2,2,2.3333333333333335
BS-118004,2,3,2,2.3333333333333335
EC-140503,1,4,2,2.3333333333333335
EC-140504,4,2,1,2.3333333333333335
JE-56101,2,3,2,2.3333333333333335
EC-40502,2,3,2,2.3333333333333335
SC-107251,2,2,3,2.3333333333333335
GM-144553,3,3,1,2.3333333333333335
MG-76952,2,2,3,2.3333333333333335
SC-107703,2,2,3,2.3333333333333335
SC-108452,4,1,2,2.3333333333333335
AZ-107502,3,2,2,2.3333333333333335
JE-161653,4,2,1,2.3333333333333335
MG-176953,2,3,2,2.3333333333333335
JE-161652,1,3,3,2.3333333333333335
JM-58653,2,4,1,2.3333333333333335
LD-168551,1,3,3,2.3333333333333335
GK-46202,3,3,1,2.3333333333333335
SW-202454,3,2,2,2.3333333333333335
SC-205754,3,2,2,2.3333333333333335
SC-206804,3,2,2,2.3333333333333335
BB-109904,3,2,2,2.3333333333333335
SC-206952,1,2,4,2.3333333333333335
BP-112304,4,1,2,2.3333333333333335
VD-116701,4,2,1,2.3333333333333335
SW-103502,3,3,1,2.3333333333333335
EH-141854,3,2,2,2.3333333333333335
EH-37651,3,2,2,2.3333333333333335
LE-168103,2,4,1,2.3333333333333335
JS-55953,1,4,2,2.3333333333333335
BD-116203,4,2,1,2.3333333333333335
MB-80851,5,1,1,2.3333333333333335
TS-216551,1,3,3,2.3333333333333335
BF-110201,3,1,3,2.3333333333333335
BD-15602,3,1,3,2.3333333333333335
BD-16351,1,4,2,2.3333333333333335
SM-209052,2,2,3,2.3333333333333335
BF-9751,2,3,2,2.3333333333333335
BF-112754,4,1,2,2.3333333333333335
SN-105603,5,1,1,2.3333333333333335
SN-207101,1,2,4,2.3333333333333335
LP-170952,1,3,3,2.3333333333333335
LT-167654,5,1,1,2.3333333333333335
BF-110803,2,2,3,2.3333333333333335
LP-70801,2,2,3,2.3333333333333335
SP-105451,5,1,1,2.3333333333333335
FH-142751,1,1,5,2.3333333333333335
BD-17702,2,2,3,2.3333333333333335
SS-101401,5,1,1,2.3333333333333335
JO-155504,2,3,2,2.3333333333333335
BF-109752,3,1,3,2.3333333333333335
LS-69752,2,4,1,2.3333333333333335
LS-69751,2,4,1,2.3333333333333335
FP-143202,2,3,2,2.3333333333333335
BE-114103,2,3,2,2.3333333333333335
SP-205454,2,3,2,2.3333333333333335
TW-110252,5,1,1,2.3333333333333335
LS-172452,2,3,2,2.3333333333333335
LS-169751,2,2,3,2.3333333333333335
FM-142902,1,3,3,2.3333333333333335
LS-172002,1,2,4,2.3333333333333335
JD-160154,3,3,1,2.3333333333333335
FM-42901,2,4,1,2.3333333333333335
LS-169752,4,1,2,2.3333333333333335
SM-109502,3,2,2,2.3333333333333335
BG-117404,4,1,2,2.3333333333333335
GA-45151,4,2,1,2.3333333333333335
BG-16951,4,2,1,2.3333333333333335
MB-73051,2,1,4,2.3333333333333335
EM-38101,4,2,1,2.3333333333333335
BM-117854,2,3,2,2.3333333333333335
TZ-115801,4,2,1,2.3333333333333335
SH-106351,2,3,2,2.3333333333333335
JO-51451,2,2,3,2.3333333333333335
SH-199752,3,1,3,2.3333333333333335
BM-116501,2,3,2,2.3333333333333335
BD-117252,2,2,3,2.3333333333333335
EM-41402,3,2,2,2.3333333333333335
GB-45302,3,3,1,2.3333333333333335
BM-115752,3,2,2,2.3333333333333335
MA-79953,5,1,1,2.3333333333333335
EN-137802,3,1,3,2.3333333333333335
SS-205151,3,1,3,2.3333333333333335
SJ-205003,1,2,4,2.3333333333333335
MA-75601,2,3,2,2.3333333333333335
SK-99901,1,4,2,2.3333333333333335
JD-58953,5,1,1,2.3333333333333335
TT-112652,2,2,3,2.3333333333333335
MA-175601,2,3,2,2.3333333333333335
LL-68402,4,1,2,2.3333333333333335
SL-101553,2,3,2,2.3333333333333335
JD-58951,2,2,3,2.3333333333333335
SS-204101,1,3,3,2.3333333333333335
AG-102702,2,2,3,2.3333333333333335
GB-145303,2,3,2,2.3333333333333335
LW-69901,5,1,1,2.3333333333333335
SS-108751,2,4,1,2.3333333333333335
LC-69601,1,3,3,2.3333333333333335
ZD-219254,2,2,3,2.3333333333333335
GR-45602,2,4,1,2.3333333333333335
VG-217901,3,2,2,2.3333333333333335
GT-147554,4,2,1,2.3333333333333335
SA-208301,2,2,3,2.3333333333333335
MH-74551,3,3,1,2.3333333333333335
JM-55801,4,1,2,2.3333333333333335
MH-72901,1,3,3,2.3333333333333335
AW-9302,4,2,1,2.3333333333333335
BT-13951,4,2,1,2.3333333333333335
TS-214304,2,2,3,2.3333333333333335
AY-5551,2,3,2,2.3333333333333335
JF-152954,2,3,2,2.3333333333333335
SC-100501,1,3,3,2.3333333333333335
MM-180553,2,2,3,2.3333333333333335
KW-65701,4,1,2,2.3333333333333335
LC-169604,1,2,4,2.3333333333333335
GT-47101,4,2,1,2.3333333333333335
DW-131953,3,3,1,2.3333333333333335
EB-138403,2,2,3,2.3333333333333335
SC-100951,2,3,2,2.3333333333333335
JF-153551,4,2,1,2.3333333333333335
LC-168703,3,2,2,2.3333333333333335
KW-65702,2,2,3,2.3333333333333335
EB-137052,1,2,4,2.3333333333333335
AC-104503,2,3,2,2.3333333333333335
DW-135854,2,3,2,2.3333333333333335
CA-123103,2,2,3,2.3333333333333335
RS-98701,5,1,1,2.3333333333333335
LC-168852,2,2,3,2.3333333333333335
BV-112453,3,1,3,2.3333333333333335
JM-55351,2,4,1,2.3333333333333335
EB-137503,3,1,3,2.3333333333333335
GP-47401,1,2,4,2.3333333333333335
JS-158804,1,2,4,2.3333333333333335
MK-181604,2,3,2,2.3333333333333335
JF-151902,1,2,4,2.3333333333333335
CB-120251,2,1,4,2.3333333333333335
GM-44402,3,3,1,2.3333333333333335
JM-52652,3,3,1,2.3333333333333335
AS-102404,2,3,2,2.3333333333333335
SC-104401,1,3,3,2.3333333333333335
AS-901,5,1,1,2.3333333333333335
